"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"9a08de98adef680ef9f76c056d5f6e9ecc62189f6cce9c13bfa6a2340cbe6e3e24dd45571a54520fe8af0aad8d17a2258b23b60699324c20c725d80855f3ab12","JE490287",,"2021-12-27T15:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN",,"INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-27T16:00:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4756","S","CICERO AVE","814",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","15","2","12","41.805946233","-87.743256052","POINT (-87.743256052355 41.805946233439)"
"d8189410ade5d6ff41dfa3d69a32031bacca4df2d46709537c06f82d0d2fcf50efdec585425a5a6095bacc648f6396df7543eab686d6ff06080573cf74e292bd","JE490298",,"2021-12-27T15:50:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T16:00:00.000","NOT APPLICABLE","NOT APPLICABLE","4300","N","WESTERN AVE","1911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","15","2","12","41.959535235","-87.688777878","POINT (-87.688777877678 41.959535235203)"
"ffa5c97a147c61ab8f593372919a006d6652f43432856461a018d9b70bec8ff03905464bdff0f3f8162a8a504220e2840394c58c280ce5a9cc54564a9744dd98","JE490291",,"2021-12-27T15:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-27T16:03:00.000","UNABLE TO DETERMINE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","1154","S","CLARK ST","123",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","15","2","12","41.867571015","-87.630586474","POINT (-87.630586473861 41.867571015433)"
"6744e03af7d04fe2156eab8605492c1579fd64c5d963454366b3f0dc3e3f045f07318774759768ccd53fd89db877bb1f24f2b5ffc0ded696432661558e897932","JE490339",,"2021-12-27T15:40:00.000","30","STOP SIGN/FLASHER","NOT FUNCTIONING","CLEAR","DUSK","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2021-12-27T16:47:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","9002","S","JEFFERY BLVD","413",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","15","2","12","41.731434415","-87.575728661","POINT (-87.575728661036 41.731434415383)"
"9475d33ffa0b6730555a6f7cb50fe8f2e40c210f62e21f64e603c8c6c8fa750a6dd8c1afe08df1edd4c844f5b57583cf551849dfc8575eaf9d3aa2df3e3201f9","JE490318",,"2021-12-27T15:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","$501 - $1,500","2021-12-27T16:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5800","W","DICKENS AVE","2515",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","15","2","12","41.918088734","-87.770703102","POINT (-87.770703102416 41.918088733815)"
"4d9545b8a05df6df7b7b149178598a4fa861e7ed0bcab7fad5ae223d4fda946d45d1ac5fe406581ae7f8a2d512830c7b85b9d8dc9f7321605ea8cee9c340eb90","JE490279",,"2021-12-27T15:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-27T15:58:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","211","N","ST LOUIS AVE","1123",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","15","2","12","41.885204092","-87.713425045","POINT (-87.713425045172 41.885204092105)"
"4424a9cdda82f228f006534272fb165c34d363c2dc3dd21f78bfa51163c676937539828a032cc9403e2f0b4cd8d07e74fbb0d0458e6fd54ebec13164da720069","JE490285",,"2021-12-27T15:39:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2021-12-27T15:50:00.000","UNABLE TO DETERMINE","IMPROPER LANE USAGE","1420","W","ARGYLE ST","2033",,,,,,,"4","NO INDICATION OF INJURY","0","0","0","0","0","1","0","15","2","12","41.972694253","-87.665492991","POINT (-87.665492991499 41.972694253457)"
"436027472aafc4ef71d3cd992daf141c8c5e519f0adff607ef3da1419aa5a2ab18738d4f08109eaa60a7b3278d190fb11edfd0e17bf93538252d4acffd91a17d","JE490348",,"2021-12-27T15:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-27T17:16:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","500","E","79TH ST","624",,,,,,,"3","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","15","2","12","41.751269442","-87.61244436","POINT (-87.612444359957 41.751269442221)"
"8888ed763dff5e03b5f5936d1d5785484477e9c21a8d2191697af016870cfed9985ac66811bab15635a6d58ff938c554293b7234f2477b46959863f0bd6411a1","JE490262","N","2021-12-27T15:25:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-27T15:30:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","1611","N","SHEFFIELD AVE","1813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","15","2","12","41.911230778","-87.652975339","POINT (-87.652975338932 41.911230777638)"
"b7e7b968d78af71f3784878dd4386d2ecf41ac97e3c38a6664d0b26e72a2231912f956bd1dc9175ae7d0b3d92551ea783690a2754fc8e5bf3665dc79f7354f54","JE490331",,"2021-12-27T15:24:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T16:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1926","W","35TH ST","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","15","2","12","41.830515003","-87.673924067","POINT (-87.673924066633 41.830515002742)"
"693e0157ada8e7c7f11a0e67311e93dcaecff84b45a6f6a8c3d1bad7639cddf5f7edbc6c1db18e17190e815f322f232204e90488eb6db15083716a5ae5ced83b","JE490295",,"2021-12-27T15:19:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2021-12-27T16:05:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7838","S","COTTAGE GROVE AVE","624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","15","2","12","41.751940503","-87.605368082","POINT (-87.605368081793 41.751940503348)"
"1231b4ba7ba42c0541febe7475cd06883c961dfa71adfd67ddf86d3203811051dfd31cf75d637beb0dae49c8772eab5780dfebf8f4a27f2be84ecae3fc3d502b","JE490354",,"2021-12-27T15:15:00.000","20","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-27T16:30:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2606","N","ELSTON AVE","1432","Y","Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","15","2","12","41.928981219","-87.683381425","POINT (-87.68338142476 41.928981219405)"
"6a57a033d17edebcf5a3ccf2e87ba54156a53d0e45da06f2852a508fc0d003242e74e653ed07925f8ab4e505a01c4d937a0b6d3184f16e1fc8ec627583c90e7f","JE490286",,"2021-12-27T15:15:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-27T15:18:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","726","W","47TH ST","925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","15","2","12","41.80899421","-87.64427146","POINT (-87.644271460411 41.808994209672)"
"8ee77681b8ec129b12209546e44eacc128e806792282e5cb23fc196a1cdb085d1222b77591bb4aed58ecaf43a63b7007ede40a407670bfe03526be240e3cf229","JE490275",,"2021-12-27T15:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-27T15:15:00.000","IMPROPER LANE USAGE","DISREGARDING ROAD MARKINGS","1150","S","CICERO AVE","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","15","2","12","41.865974196","-87.744903494","POINT (-87.744903494382 41.865974196113)"
"5ca89d654e94ca4688acc19ccb3da4cea5127455066ea7e710749ca5fa91f770b8d1722e56b41755d46f47621ac2cf78cf699831ec8a39f2696945f5313616d1","JE490312",,"2021-12-27T15:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T16:36:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","5708","W","IRVING PARK RD","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","15","2","12","41.953250378","-87.769827344","POINT (-87.769827344095 41.953250377607)"
"4a6857c23f7474aa30fcc813f6cf87056102316ae9bbfa1c75ed608c636b6e2d2f704e47a868fa6a95bd792b0d818071102429b8b255a21c8fc01ff7b7d1268c","JE490223",,"2021-12-27T15:00:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T15:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2858","S","TRIPP AVE","1031",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","15","2","12","41.838743114","-87.730626064","POINT (-87.730626064277 41.838743113834)"
"8604cfd7f7e36968f372cbe34b901b1401f93f8db597893f75d74f08e8e7c44ed23b7b719947c1d84aff079ba6334458383d2b4a801c1933e4bdbb7dd4c6a19a","JE490238",,"2021-12-27T14:55:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T15:15:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","3570","N","ELSTON AVE","1733",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","2","12","41.946057604","-87.70823011","POINT (-87.708230109805 41.946057604016)"
"ba48ad875da870a076460aef7ce5000f352024d7e17a4a75d1f97a54a6e6581049175524665021e69901b87d45bf038d5705b0e389b32c8d29826945f51cdc98","JE490280",,"2021-12-27T14:46:00.000","20","NO CONTROLS","NO CONTROLS","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-27T15:30:00.000","IMPROPER OVERTAKING/PASSING","NOT APPLICABLE","3411","W","CORTLAND ST","1422",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","2","12","41.915409348","-87.712343055","POINT (-87.712343054618 41.915409348258)"
"6ed4e1d3f79fbfe619f67ec9ca8a689dd5c2728d5f7be82d2905a3815221b2ccde24a9c309aefe1517938e6db6498b1d3d93c0dc2400bf3c9299c1ee38f04c7d","JF121865",,"2021-12-27T14:45:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","DAYLIGHT","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2022-01-23T15:40:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","3523","N","WHIPPLE ST","1733",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","14","2","12","41.945467149","-87.703962438","POINT (-87.703962438352 41.945467149402)"
"febd926832099652e9794832ae2cd196d22eb3b4ac8f2e7f9924ee651da443d81ee0294bb56fc59a776e05fe93ca1a08e9f35771db12ece6a098547aa91173d0","JE490252",,"2021-12-27T14:44:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T15:31:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","1305","W","ERIE ST","1215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.893349392","-87.659782743","POINT (-87.659782743145 41.893349392386)"
"abf9206cec847f1a2c65861c7afd274b46626e496db00097e0e37ee2527966db79238c763a0456bcc474a77f0d0b4018d660ed42f76107446d9ff7314d750a1c","JE490303",,"2021-12-27T14:35:00.000","20","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T16:15:00.000","IMPROPER OVERTAKING/PASSING","IMPROPER LANE USAGE","410","N","DEARBORN ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.889634253","-87.6297443","POINT (-87.629744299862 41.889634252878)"
"3c633984f168151047cd9454735fff1fd716f632bbb640cc69ec5bab72bcccd818a77773334669bfc95a80e4b39dbe4a53ca590d743377969b2f733ae713ca6f","JE490226",,"2021-12-27T14:35:00.000","30","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T15:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2901","W","MADISON ST","1124",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.880941079","-87.698850187","POINT (-87.698850187388 41.880941079214)"
"d00b34b525504523c15dce88b00f9665b4af951cd53c599012fb537ed3ebf8c093835cae3b1d699cd19001ab33739abd6bb5330ab70a8b6fccbf87f07697ad31","JE490376",,"2021-12-27T14:30:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","UNKNOWN","UNKNOWN","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-27T17:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7185","W","ADDISON ST","1632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.945162801","-87.806543374","POINT (-87.806543373854 41.945162801168)"
"6f2740fd6464a959d5032de2fcb9d9c136e409a574835b5a5152560edf58a5531befeb54e279cd697bbf21f9a243676797bfeee9b2a875ca93c3896a9c57ddd0","JE490256","Y","2021-12-27T14:30:00.000","30","UNKNOWN","UNKNOWN","RAIN","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T14:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1723","W","DEVON AVE","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","8","0","14","2","12","41.997923643","-87.672914984","POINT (-87.672914984215 41.997923642893)"
"cb2847bd217ce2bbd57af904af394853e3a06b68e6f0286906337e23fded68f0cfb489f3eb7d1763f4ee3046d6df7f3a95da3975e5b28f7955a97483658de944","JE490241",,"2021-12-27T14:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T15:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3840","N","CENTRAL AVE","1633",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","2","12","41.95076414","-87.767070711","POINT (-87.767070711336 41.950764139647)"
"cfc7e4cb1704ffbd7c35232863b064bf34d794ef12f148eeb04350fe23994560ca75cd177f3459aa7bf8292be2fdd550fc462061562fa9be193b2c39df1b44cc","JE490232",,"2021-12-27T14:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-27T15:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","6200","S","WESTERN AVE","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","2","12","41.780960096","-87.683833726","POINT (-87.683833726235 41.780960095909)"
"e7b439ce67db4cf0b1dc917270f2717cc22c223fee6574a6a6f20d719622bba9d32e80a4dbe79cfd540b7f72b45988b762e099e10e39b5f8dd7edc210e2b96ae","JE490210",,"2021-12-27T14:25:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-27T14:45:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","2000","N","ELSTON AVE","1432",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.917882766","-87.667655089","POINT (-87.66765508921 41.917882766001)"
"4165c18db54a06f0e3f00c6125ea45e0a30790480ac5df218f7f38fde2e1b1f7a57caf4d21947d8f508218d2eb068ebc83feb727cbbc97549bec42680cde56b1","JE490269",,"2021-12-27T14:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-27T15:21:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO YIELD RIGHT-OF-WAY","3500","S","FRANCISCO AVE","911",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","14","2","12","41.829910551","-87.697411518","POINT (-87.697411517505 41.829910551316)"
"1f29d824f0d86e2f3aa890c245d3da374a517a62d5928e24354c93a0aa5447ea10f43460989fd3320253af07d9418e4f931b548a6849c06aec8a8249fe0d5baf","JE490230",,"2021-12-27T14:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-27T14:21:00.000","EQUIPMENT - VEHICLE CONDITION","EQUIPMENT - VEHICLE CONDITION","4844","W","CONGRESS PKWY","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","2","12","41.874158214","-87.746764563","POINT (-87.746764562964 41.874158214055)"
"f7a4dfacaa19db0cdcd5f958a3835ef601c9d7e87e20acd257915a9960ae987474be6545fc110740bc6152a56f1305e1bbb3f52d658d9373a16b98f06c7c2cb8","JE490231",,"2021-12-27T14:09:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-27T14:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5200","S","CENTRAL AVE","811",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","14","2","12","41.798148139","-87.762613876","POINT (-87.762613875544 41.798148138503)"
"1c78fe7f2263717039196234dbd614536b28777e47b3468458edbd7f1ad47708a4af2b63b314be77eaaa482d0450ddad3a84e1a74f4b51f3353bed8c002ba49e","JE490306",,"2021-12-27T14:00:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-27T16:15:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FAILING TO REDUCE SPEED TO AVOID CRASH","3415","S","KEDZIE AVE","911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","2","12","41.831291333","-87.704514171","POINT (-87.704514171383 41.831291332868)"
"f08dae99b21f4b8f14204c92c99f9efcf81b6d7a3537ae8baeb20da46f8970a713b08be008e871008e26d36033ddcd400a98f61779af8ef584365869fb8dfe9c","JE490199","Y","2021-12-27T14:00:00.000","25","UNKNOWN","UNKNOWN","RAIN","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T14:35:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5103","S","PAULINA ST","932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","2","12","41.80114991","-87.667062414","POINT (-87.667062414058 41.801149910248)"
"2062c9ca8f56fdb927006c585028df84d349d989516095ba7741bc06f26bc2a3b9fb923a13d3877e5d6f2160305c76631307323df8018bfc2e3d284ef11abf03","JE490243",,"2021-12-27T13:54:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2021-12-27T13:54:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1451","N","PAULINA ST","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","13","2","12","41.908294221","-87.669921276","POINT (-87.669921276287 41.908294221031)"
"a9dad95c28f82d62045c1411d46872b64c92011ef7cb5d4a70735f18a3d85946b653704569c3a014bb184ad678972860d7a98b1cdfc1af3cb6082efb34338939","JE490225",,"2021-12-27T13:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","TRAFFIC ROUTE",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2021-12-27T14:35:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","IMPROPER LANE USAGE","230","W","WASHINGTON ST","122",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","12","41.88331786","-87.634769095","POINT (-87.634769094617 41.883317859851)"
"03524ffcd90ba237d0596f47f994e18d31e0990e7b588dda9afaa42a186ee60b12b148b33dfc2d61d364d32b02f03d99d41c90e9548f3a7c1dedd2d8b495f83a","JE490206",,"2021-12-27T13:50:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-27T14:30:00.000","IMPROPER LANE USAGE","IMPROPER TURNING/NO SIGNAL","4100","S","WESTERN BLVD","921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","2","12","41.819246696","-87.684305322","POINT (-87.68430532228 41.819246696086)"
